timestamp,device_id,event_type,event_payload
1595275378.154,d5408274,Round,cc3c4fbabd256d77c1d
1595275378.156,0c428083,squirrel,19f017e04f177f935
1595275378.175,d5408274,Round,bfa65e4f0a5dcbbb
1595275378.254,9621ebc2,squirrel,960218001975f410a4
1595275378.269,9621ebc2,squirrel,a0bab0eeec91a1396
1595275378.319,9621ebc2,squirrel,7f787591f545e495b54a
1595275378.385,d5408274,Green,b8427ce589d144ba600b69be
1595275378.426,9621ebc2,squirrel,b6c62ab71e452a7ea5
1595275378.47,9621ebc2,squirrel,9006713991b5478ba2
1595275378.509,9621ebc2,squirrel,e0e7e31c288838c9c78daf5d7d
1595275378.544,0c428083,squirrel,3f037274b81e18f
1595275378.619,9621ebc2,squirrel,175dec8407e71dce212f76
1595275378.686,9621ebc2,squirrel,d3c08329f3388c4e9c07853
1595275378.687,0c428083,squirrel,8ef2ebeee447fddd3a
1595275378.726,9621ebc2,squirrel,100b643d86da3ee98704ddd6
1595275378.737,940B4D8A,squirrel,8397e9d669606dcf6851f8d
1595275378.776,608e7311,Green,614fdbfe554410
1595275378.803,0c428083,squirrel,4f1509bd146293e0241e697adc
1595275378.86,0C11352F,light,d97612e39a09965e53e62
1595275378.878,48395fbc,Round,4ac8dfc755a783ca6b564
1595275378.879,A60B7571,light,b446fd328014c52210929bd803
1595275378.907,9621ebc2,squirrel,aefd1d892458fd321c75e
1595275378.971,940B4D8A,squirrel,5b07657e53cfcab706e13
1595275378.986,60c4b6ff,round,254a1d5bf0aab169f5
1595275379.007,9621ebc2,squirrel,c094cd8bf6e7419bff1856fa
1595275379.028,37a889f3,Round,fb301bb1c4cb1028e118001b0
1595275379.096,c8428cc3,Round,07676b65aa13d0f1e199
1595275379.11,9621ebc2,squirrel,1e85b9d0eeddb47658877c
1595275379.14,EE8C7925,Green,2c9c5553594a40110
1595275379.214,9621ebc2,squirrel,c73e7d7dd6872d
1595275379.276,0C11352F,light,759766d0eebb5ed9063
1595275379.289,d5408274,Squirrel,05bb1de1e998f5
1595275379.292,c8428cc3,Light,98070e4ab47da447b
1595275379.349,60c4b6ff,round,35bc762b3694fd92
1595275379.355,c8428cc3,Squirrel,2dacd573725fd5eff17bb6
1595275379.408,0c428083,round,95903e22a25170c5270b
1595275379.446,9621ebc2,squirrel,f688be40bb692e964c669
1595275379.454,a8dd6a50,round,38d44148a2fdd96cc309fe
1595275379.525,60c4b6ff,squirrel,63e49d26c01dc9
1595275379.576,9621ebc2,squirrel,253fc24c81f03760a0574c
1595275379.58,c8428cc3,Squirrel,83d5c59297d8d54c4e298a5522
1595275379.617,0c428083,squirrel,77417cc3528081d298bd7ca5
1595275379.619,d5408274,Squirrel,5fe00ddc419af4ec578
1595275379.622,9621ebc2,squirrel,bcd0f4754106d6ce8
1595275379.677,9621ebc2,squirrel,1b991d43b5358283e7b212d
1595275379.749,9621ebc2,squirrel,8f4808c635f437794ba3d
1595275379.769,0c428083,squirrel,6dc1925262184
1595275379.833,c8428cc3,Squirrel,d307547c44705cd
1595275379.893,88fbaf94,round,474b8c0c730258cd029073
1595275379.926,d5408274,Light,19427110fbe3166592b11fc142
1595275379.982,d5408274,Squirrel,b493f2dc8e22bd22666c089
1595275380.014,9621ebc2,squirrel,8d1345393d27d119f1a307837
1595275380.031,0c428083,squirrel,e2ad7f4b8f7fe04cd6694179f0
1595275380.059,9621ebc2,round,c15201ffd2fe12806
1595275380.077,0c428083,squirrel,f5cd4a53523aed0c01c00a5
1595275380.103,0c428083,squirrel,06c9cb5cbee385e2
1595275380.104,c8428cc3,Round,6e041f12d9bc77f6
1595275380.141,c8428cc3,Squirrel,c62da89a475853
1595275380.183,9621ebc2,squirrel,84f7132c0146ff00c4e05d
1595275380.203,608e7311,Light,549b413694530
1595275380.225,9621ebc2,squirrel,1dd211afff4c5a847f7fa2
1595275380.286,c8428cc3,Round,85165e061c52e3b4ae07d40
1595275380.298,0c428083,squirrel,e54249f319b058f985ef674f7
1595275380.321,0c428083,squirrel,f597e623c6f71ff6a25e4a5465
1595275380.366,60c4b6ff,squirrel,a2d1a6ea380a6eff81
1595275380.378,0c428083,squirrel,c569a97c62ae90f9862
1595275380.41,9621ebc2,squirrel,d9725a11ddc7af
1595275380.416,0c428083,squirrel,809c51f2be1050485b49f6ddac
1595275380.468,4DC735BC,light,cbce67b34407a099e26c
1595275380.513,48395fbc,Round,754d1b6aafbd8a7
1595275380.524,b777af2a,Squirrel,21c2ea55a36b14f8feb87
1595275380.53,0c428083,squirrel,9ab3a667c193f819d359b5f
1595275380.561,60c4b6ff,squirrel,4073e3d773348785316717b2
1595275380.623,9621ebc2,squirrel,d68a6ffbe12bdfb354aae62
1595275380.644,60c4b6ff,squirrel,1ed01e69404be
1595275380.654,0c428083,squirrel,6d1a350936d5e421
1595275380.668,60c4b6ff,squirrel,dc268254470c630c191c55137
1595275380.722,608e7311,Squirrel,4304e643d460c017cd32d42802
1595275380.792,0c428083,squirrel,1fca0fd6b7717224d06f748
1595275380.808,60c4b6ff,squirrel,f0a0400a8ebfb6e413173
1595275380.835,0c428083,squirrel,343c5ef0b5bf53dcc8b93f46
1595275380.911,c8428cc3,Squirrel,1c1688e0722cb69b
1595275380.948,9621ebc2,squirrel,f416f20a4f6ad73
1595275380.972,9621ebc2,squirrel,24099681a6742be362d
1595275380.977,0c428083,squirrel,178ddcd1d75e1a33dcac0ae7a7
1595275381.022,9621ebc2,squirrel,2ff100efe1e49276374c50
1595275381.028,48395fbc,Round,79d1b33c118024b7cc055f61f
1595275381.105,d5408274,Light,af7566e1b89aa935b67c98
1595275381.146,c8428cc3,Squirrel,f98ba9e0e62926509
1595275381.175,9621ebc2,squirrel,d61de9162ca7d49fff
1595275381.234,0c428083,squirrel,fe3ed058a5d94c538183
1595275381.239,9621ebc2,round,69b052011b275a962fb78
1595275381.276,9621ebc2,squirrel,1aa5897276bd4a82c22c75
1595275381.325,d5408274,Squirrel,b5a315086a47ce62f33d
1595275381.406,60c4b6ff,squirrel,b846de1a5e608cdf1e1412
1595275381.43,940B4D8A,squirrel,cd54930a464842ab5c0e0d
1595275381.477,0c428083,squirrel,ee4cbc92db5ecc425
1595275381.55,3d23300e,round,3fb2c6a9a890f02293b0765c99
1595275381.55,c8428cc3,Squirrel,8643b6f8fdda60b13e059db
1595275381.577,9621ebc2,squirrel,d9643b246374b388c8d0bff
1595275381.601,88fbaf94,round,0210dd18ae3861af6a9a
1595275381.602,c8428cc3,Squirrel,f74653b7f66404c1e71e7
1595275381.679,b777af2a,Squirrel,209a67e630f47b9c5fe132757b
1595275381.697,8b6756cb,light,c9306b4de01dc38da4
1595275381.701,9621ebc2,squirrel,4eecd91c6a10b
1595275381.714,0c428083,round,a917ec2db5bbb
1595275381.745,0C11352F,light,87b491dce9b08a610ee1403f5f
1595275381.814,A60B7571,round,f85a1d6c18cbc43cfd6bf1f796
1595275381.904,8b6756cb,round,672e52056be07
1595275381.964,9621ebc2,squirrel,a6dba32784ff0
1595275381.984,c8428cc3,Squirrel,fce280e83ae631698a
1595275382.034,0c428083,squirrel,c9e7735e80f3d33
1595275382.062,60c4b6ff,squirrel,9e8963cd35445d06ee8
1595275382.064,0c428083,squirrel,6b0cf6d1c38d04a5659008
1595275382.089,8b6756cb,round,ca53ce97ad06e47
1595275382.142,c8428cc3,Squirrel,4c6171e193615b614b
1595275382.21,0c428083,squirrel,868d0bedf7000ebd9d0a13
1595275382.247,9621ebc2,squirrel,7ab0040c0568dcb3507ab44c
1595275382.295,c8428cc3,Squirrel,38cddfc5ba0bd624f62
1595275382.305,0c428083,squirrel,401c19852329f2f
1595275382.333,d5408274,Green,9f094aa7ee662071a641a11
1595275382.344,60c4b6ff,squirrel,c9b89e4575adea3fa83edcdab6
1595275382.348,9621ebc2,squirrel,e5aeeedefc55169fd2b258
1595275382.375,0c428083,squirrel,432b60ec5ccb249c302c12
1595275382.406,9621ebc2,squirrel,195774d7a229466aa69cc02
1595275382.443,c8428cc3,Light,8962cd183677a7b
1595275382.494,d5408274,Light,23d973fa1fc58
1595275382.502,60c4b6ff,squirrel,a5a6911f3da3a
1595275382.525,9621ebc2,squirrel,20c533b39ab0e5
1595275382.564,0c428083,squirrel,fe02f4eb72949fd1495
1595275382.602,c8428cc3,Squirrel,7e14aa9af92507f
1595275382.609,88fbaf94,light,2432bdac034a154401c75
1595275382.621,37a889f3,Round,d03eab35cfb1f1d47275
1595275382.664,0c428083,squirrel,56db8b72ecd28ed9836
1595275382.714,9621ebc2,squirrel,c02a97307812d405c89f5ea
1595275382.777,37a889f3,Light,348562a28ca9a8f45a2
1595275382.809,9621ebc2,squirrel,997ab77115c5c6041
1595275382.832,348FBFB4,light,221ba8c244cc0cd69a72fd
1595275382.888,c8428cc3,Light,01da5c5a17f38fbe5dc7b589ed
1595275382.912,9621ebc2,squirrel,28a9355e85979f9f0
1595275382.996,d5408274,Squirrel,bb7e2861c8a076e6f996872a
1595275383.019,0c428083,squirrel,96679fdc04f13d57b30
1595275383.087,48395fbc,Round,b39dd0345c0ff06c995b859c1e
1595275383.121,0c428083,squirrel,eaf3d4b90ad039660ca38abb
1595275383.146,0c428083,squirrel,6c18b53e9ddc1bc38fe20b
1595275383.157,0c428083,round,f2bd31a0385f26f134f1
1595275383.165,b777af2a,Light,18be3c86d818b
1595275383.175,c8428cc3,Squirrel,239fad9418eab0ab4efe29a3c
1595275383.186,9621ebc2,squirrel,9d423f43c2b6e66afc1
1595275383.24,b777af2a,Squirrel,d4f0e6639efc4a9cfd3a877c
1595275383.288,608e7311,Squirrel,642172c6519a024a430004039c
1595275383.374,60c4b6ff,squirrel,1c0492ca1a31eee5f8f
1595275383.379,9621ebc2,squirrel,35c8c9abd8b3ac1792
1595275383.414,9621ebc2,squirrel,928d59c4a520293e3fd396
1595275383.441,9621ebc2,squirrel,b9ab2e49fc41c3abfe46f0234
1595275383.464,b777af2a,Squirrel,7c6b18e1e4444e7d9c69f470
1595275383.479,0c428083,squirrel,dd55aa8c2ceab55f0841f
1595275383.523,9621ebc2,squirrel,1e0fd8f702cab1816a2
1595275383.536,0c428083,squirrel,c39c4dcd64e611659
1595275383.627,0c428083,squirrel,ba5cf5f1522e875
1595275383.715,37a889f3,Round,7b056f0db720fb6818ec3a301
1595275383.726,d5408274,Green,7e83ef805ab7a2fa3de61e
1595275383.743,a8dd6a50,round,83eee641c3ce62cfc88aa6
1595275383.745,9621ebc2,squirrel,9fe416d09d801ca1e
1595275383.754,940B4D8A,light,a2066da37636e4c94d25
1595275383.822,0c428083,squirrel,9d71622e0e67298dad73d3e7c
1595275383.83,0c428083,squirrel,66e9928a2f1263
1595275383.89,0c428083,squirrel,02b80ee48abe3f1beadf
1595275383.94,d5408274,Squirrel,6490bd9d6ae31243420f
1595275384.009,88fbaf94,light,8fe2322308a02bb039305ba
1595275384.022,0c428083,squirrel,72bfa12917e405cbd78bae29c
1595275384.036,d5408274,Squirrel,933887caae662e10d5874
1595275384.064,608e7311,Squirrel,fbe01862fc52cad572ef
1595275384.113,9621ebc2,squirrel,9c56a3a27a4b66d02a2cbd2
1595275384.139,0c428083,squirrel,0b979601ca9dac0fbb
1595275384.141,0c428083,squirrel,f3933dcf2a15f02ee50b
1595275384.159,b777af2a,Round,36c0a067b1bc90500e4e60
1595275384.186,c8428cc3,Squirrel,102d0aea19bced
1595275384.215,0c428083,squirrel,73e0f182af7296f1f
1595275384.246,0c428083,squirrel,370a4be934e1833fa4ce
1595275384.271,c8428cc3,Squirrel,af2c0f7d6d19a1f4215308
1595275384.28,9621ebc2,squirrel,a466f2945b76e2
1595275384.294,9621ebc2,squirrel,5d1fa91778ff7c93461
1595275384.311,9621ebc2,squirrel,6108b00bf5249d95d
1595275384.349,9621ebc2,squirrel,7bc9a308b290acb4f1fec44
1595275384.372,9621ebc2,squirrel,5c1c62581fd191f260a111e46
1595275384.452,8b6756cb,light,897639e15fd470def5e
1595275384.464,A60B7571,light,a65c28e75644d535
1595275384.485,9621ebc2,squirrel,0cb0eaf3c13f6e68d0bf9fcfc
1595275384.492,9621ebc2,squirrel,b8efec0b948ecf
1595275384.523,60c4b6ff,squirrel,c4b068b3d8dc8e800e061
1595275384.562,88fbaf94,round,d941304b14057d15bdee030
1595275384.629,9621ebc2,squirrel,2b5622238e5a517ab5f5d5eae
1595275384.697,c8428cc3,Squirrel,5583243d20182ff
1595275384.699,EE8C7925,Green,247548a5c42e41aba6ecbd6
1595275384.741,9621ebc2,squirrel,ef39e90644fa15dd75ccce0b
1595275384.748,0c428083,squirrel,30e8c2dcc6ec711ff
1595275384.76,0c428083,squirrel,a9da9f7498c67
1595275384.797,60c4b6ff,squirrel,fe3f59a67f6da998
1595275384.811,9621ebc2,squirrel,d00f5a4cec5622d80d7fc
1595275384.828,60c4b6ff,light,f7d6257fc6c185cf779f42
1595275384.834,9621ebc2,squirrel,b2d5494514ff1333badf43149
1595275384.851,9621ebc2,squirrel,0e25d3e0b50426397193f928f
1595275384.902,0c428083,squirrel,1ffe96ec54d1a04ed13
1595275384.958,d5408274,Squirrel,c1a0a4bab45d1575797c
1595275384.993,c8428cc3,Squirrel,9842d2a15a8efb8f5
1595275385.027,0c428083,squirrel,a60acd0735fdfbf82932
1595275385.032,d5408274,Squirrel,092aa9e3b3b6108410f5e33
1595275385.045,c8428cc3,Squirrel,ec0ffc46b498fc8de89ffc
1595275385.061,0c428083,squirrel,e4bb6e0aabe64053622b2
1595275385.117,9621ebc2,squirrel,04b95bf1f2f02e9
1595275385.165,9621ebc2,squirrel,27d30598d0a1b9b6f78
1595275385.254,0c428083,squirrel,8a7a102be7455b6e1f7fbad651
1595275385.325,9621ebc2,squirrel,1b91000a86ccd92c67d66b8
1595275385.381,9621ebc2,squirrel,45455218f0c161
1595275385.392,0c428083,squirrel,443389ee46c9bfa22b0d838c
1595275385.413,9621ebc2,squirrel,382edcce33313c2aff1ddb480d
1595275385.435,0C11352F,light,c960edc3a68503a00eb5
1595275385.445,c8428cc3,Squirrel,5ae25906a8e26a9a7d8
1595275385.47,0c428083,squirrel,8dd652fa60d12b20ef3a3f8a6
1595275385.477,0c428083,squirrel,4347bad7f99e3c34dfcf5
1595275385.52,9621ebc2,squirrel,ac795f1741bac98d305fb5
1595275385.606,9621ebc2,squirrel,78e0feddfad10ed70cb6
1595275385.637,60c4b6ff,squirrel,0c18642726d0ac45db0db
1595275385.678,9621ebc2,squirrel,706b47043c275a
1595275385.741,60c4b6ff,squirrel,816656dacc586bb6a9
1595275385.759,9621ebc2,squirrel,b9ac4fd06f2f0
1595275385.781,b777af2a,Squirrel,7be1a7fac7cf15dbf242c1
1595275385.789,9621ebc2,squirrel,b8d8e83e4d48c5
1595275385.792,9621ebc2,squirrel,5ed755ce975b23023aee5ee430
1595275385.823,48395fbc,Round,51947129d3ac9
1595275385.891,608e7311,Squirrel,e5c2513686dee9f8be13d3
1595275385.901,9621ebc2,squirrel,eda75ab8fbcfc596
1595275385.935,608e7311,Squirrel,9e5685cb5b4db1ece6
1595275385.997,60c4b6ff,round,19c3f18761c9f26f5
1595275386.009,48395fbc,Light,69c44d09d686a
1595275386.057,0c428083,squirrel,34a9031250c67b
1595275386.066,9621ebc2,squirrel,51460b566232e33387b864c
1595275386.079,0c428083,squirrel,e3202ed501e2396a18
1595275386.085,0c428083,squirrel,e1038d7fa807e
1595275386.103,d5408274,Squirrel,2815d2714447e
1595275386.123,c8428cc3,Squirrel,5480e9982ba2ec9b0178727
1595275386.128,9621ebc2,squirrel,5d65650721f5f831dfe
1595275386.146,b777af2a,Light,c7de6a7c2939a
1595275386.15,0c428083,squirrel,22dfe8fd64e8bee376
1595275386.157,a8dd6a50,round,a8859d474f90d35db8f
1595275386.228,c8428cc3,Light,2bd1f7da18fd6b01a5
1595275386.283,9621ebc2,squirrel,635d3985138f1e1521b2f5
1595275386.303,c8428cc3,Squirrel,c203c159a875a0f493a34961
1595275386.38,0c428083,squirrel,f605c23df78d2691d5a
1595275386.417,9621ebc2,squirrel,48be76e044d288f10e1c477
1595275386.466,0c428083,squirrel,40d4c8856895d25dad20336e8
1595275386.546,0c428083,squirrel,84f8ce4886148713b
1595275386.576,9621ebc2,squirrel,159fe6587ca0e320c05eb
1595275386.608,9621ebc2,squirrel,f8712824857080
1595275386.624,0c428083,squirrel,30c9d2c21746954a9a33ce4b0
1595275386.652,c8428cc3,Squirrel,6c5fc6f3c57a7d3fae2ae3b
1595275386.678,9621ebc2,squirrel,2260502b2328e9aee26
1595275386.682,608e7311,Round,de4c87fa7c7360131902b3da5
1595275386.698,88fbaf94,light,d2182d62c68aed
1595275386.712,0c428083,squirrel,1602fb6a582af6a73689fd7fec
1595275386.796,0c428083,squirrel,adb6c3e5bf4de66ec
1595275386.805,0c428083,squirrel,ecfd1dccd480ef
1595275386.811,b777af2a,Round,20c36f95b5a35d0e7740b727
1595275386.879,0c428083,squirrel,0c0829d767d39e263
1595275386.88,9621ebc2,squirrel,5b3b239f70ba52432ce09
1595275386.922,9621ebc2,squirrel,8a430370e3b032d51c8ac3afac
1595275386.967,b777af2a,Light,c40fdccef34ffc2c
1595275386.973,9621ebc2,squirrel,93732f976c8268f6ad587
1595275386.99,0c428083,squirrel,8b6e796b1e9801
1595275386.998,0c428083,squirrel,ecea7ef47c68cf0eb33a5f
1595275387.002,940B4D8A,squirrel,8374bf1fdf4cb
1595275387.032,0c428083,squirrel,81baa54ee7f12491289
1595275387.093,0c428083,round,90db0ad691fbcf25de416adaef
1595275387.124,0c428083,squirrel,3ecf308bfbe5349cc9c6a7a
1595275387.159,608e7311,Green,f7764523f4a6e94da456f9815
1595275387.232,0c428083,squirrel,d624cd86f4760
1595275387.293,60c4b6ff,squirrel,98348c0c01496
1595275387.353,0c428083,squirrel,40d08f87c55bb9e2cffa7c100
1595275387.413,88fbaf94,round,0092cec53184b1
1595275387.481,0c428083,squirrel,d8bb9ca8dd2ac76d
1595275387.513,0c428083,squirrel,9c68be6bd2ace
1595275387.553,60c4b6ff,light,79049e1b7a6d6b2a398b
1595275387.588,60c4b6ff,squirrel,b269d6e723291e3c157f3
1595275387.595,60c4b6ff,light,75136438a697b972
1595275387.647,a8dd6a50,round,fa9018cc83c0aef876a9f67d4f
1595275387.658,9621ebc2,squirrel,60ce3ac25ba5f0a89c
1595275387.676,60c4b6ff,squirrel,addb4d20e01af1a9b2b80360
1595275387.677,608e7311,Light,7b900f5a82af661
1595275387.749,0c428083,squirrel,794ec4164ea05adf4214d90b8d
1595275387.761,608e7311,Round,926fa716fd50f
1595275387.772,48395fbc,Round,0941167826c212e58e
1595275387.8,c8428cc3,Squirrel,95e6bc83ddb86fabfb0957
1595275387.802,940B4D8A,squirrel,dcb4fb75c5f04300
1595275387.825,0c428083,squirrel,a3c6d6df297cb62d677786747a
1595275387.888,0c428083,squirrel,0a9768f8506aa15c0d415c1b
1595275387.954,c8428cc3,Squirrel,5deeba0577c0f4
1595275387.958,9621ebc2,squirrel,3a2e23f11752e48
1595275388.027,c8428cc3,Squirrel,40eb0bc2ae5229e4ebac6e0df5
1595275388.067,c8428cc3,Squirrel,0d5836bd1455de829
1595275388.082,348FBFB4,light,015299e10021b
1595275388.108,9621ebc2,squirrel,dfa8ae236df03d
1595275388.125,c8428cc3,Squirrel,d6b21f9eda0def6eea7e4706a
1595275388.132,9621ebc2,squirrel,45e610c290ec5912fd9c
1595275388.177,60c4b6ff,squirrel,c7f5c914e216afac2cf5bc
1595275388.2,9621ebc2,squirrel,cd70c79ac5552d3
1595275388.222,60c4b6ff,squirrel,6a4f85cf24efd
1595275388.243,9621ebc2,round,5e920257d1192b57d9b014335
1595275388.266,608e7311,Round,ce9b4f8b00db4382cd
1595275388.3,8b6756cb,light,4f172af590d730044144857
1595275388.388,608e7311,Green,98350e3a79b49889bc
1595275388.41,9621ebc2,squirrel,07a33d37884bdb542cdb
1595275388.455,9621ebc2,squirrel,109780c7e7a3ed83c
1595275388.483,8b6756cb,round,2c7838677a324c5d
1595275388.501,9621ebc2,squirrel,9a45302fdb021e2af8671a13e
1595275388.528,c8428cc3,Squirrel,77a1bdb26eb6afdc
1595275388.538,c8428cc3,Light,da7b2b6b311d4c126642e
1595275388.551,9621ebc2,squirrel,aa66d739982684f09388f
1595275388.555,940B4D8A,green,a5a9a180fcf30d44227940
1595275388.592,9621ebc2,squirrel,892e003656dd31a4789d830
1595275388.646,c8428cc3,Round,1a046cf6b6781bea9a90fd1d
1595275388.676,9621ebc2,green,5c9b49049a83f20cc272e5a
1595275388.688,9621ebc2,squirrel,2c971b0fe2859569be4f
1595275388.709,d5408274,Squirrel,605c83e4c6da52f06b32df6
1595275388.71,0c428083,squirrel,62d7952aece2ef29d308
1595275388.775,60c4b6ff,squirrel,c06483861633797
1595275388.781,0c428083,squirrel,570120858b2833
1595275388.785,9621ebc2,squirrel,73072c11d68dfaa979c9a290
1595275388.792,0c428083,squirrel,06b94c8f47f03d4c02db84
1595275388.84,9621ebc2,squirrel,b81983dcc5cea4cd1a08
1595275388.843,b777af2a,Green,c1a1db4885e9c711401
1595275388.881,0c428083,squirrel,41d0a0c7d54686f4f6f132
1595275388.912,0c428083,squirrel,71932cb6abb53e5f6e582
1595275388.946,9621ebc2,squirrel,7f6a6d1228350ed3cb9
1595275389.01,0c428083,squirrel,95ae7239b95e9
1595275389.02,a8dd6a50,round,cf08740ddd0886e1
1595275389.077,60c4b6ff,squirrel,d5fcebf096d0a
1595275389.103,940B4D8A,squirrel,7c73cd2d730b9a5f1351
1595275389.179,9621ebc2,squirrel,934f74590e1b82
1595275389.19,940B4D8A,squirrel,da1b276f9bad1f6
1595275389.208,940B4D8A,squirrel,774e420b8949b085cc2
1595275389.231,0c428083,squirrel,0e28132a3a2148d86fe5
1595275389.255,A60B7571,round,58a7de889ddf11d5039
1595275389.309,c8428cc3,Light,7b066678768f4e1754f1
1595275389.31,a8dd6a50,light,c8a1feedbc82e0b3d679
1595275389.319,9621ebc2,squirrel,4225c3f4b7fe9ed921c04a6
1595275389.382,9621ebc2,squirrel,f60b0b37b610c
1595275389.382,0c428083,squirrel,2675e8ecadb64eaa
1595275389.433,9621ebc2,squirrel,4ff38bd84a3fb8f68feffc23
1595275389.511,c8428cc3,Squirrel,8c6c73bbad72a7e6d65b8d573
1595275389.585,9621ebc2,squirrel,5ae52dae6c051500cd27
1595275389.607,9621ebc2,squirrel,e118619e954f3b03b
1595275389.625,0c428083,squirrel,df6509603a74b319f5
1595275389.691,c8428cc3,Squirrel,c89625953fad1e6da
1595275389.707,3d23300e,round,4f27612c7faf1139bc94
1595275389.793,9621ebc2,squirrel,373009b3ffade41
1595275389.86,9621ebc2,squirrel,a5dc272c1412030fd75d3
1595275389.953,9621ebc2,squirrel,a4363306b1b6267a2
1595275389.979,48395fbc,Round,4ee1fc942782a4f264ea74
1595275390.025,A60B7571,round,d5abad7eda68f7aaebc95ea
1595275390.069,b777af2a,Green,ee63f45f898bb5d85
1595275390.111,48395fbc,Light,d009dd1c86f74d
1595275390.154,0c428083,squirrel,40434ff0fefb42db
1595275390.188,0c428083,squirrel,5a444ffbb24861f
1595275390.218,d5408274,Squirrel,1b912ae2de2b5f9d3d6
1595275390.284,9621ebc2,squirrel,28d56a3a87cd365
1595275390.302,48395fbc,Round,59e98cc6739ee0e0230
