timestamp,device_id,event_type,event_payload
1595275176.247,d5408274,Squirrel,6098a248f0fc7832
1595275176.267,60c4b6ff,squirrel,9d6622d27a0a43453ec44d
1595275176.339,9621ebc2,squirrel,7fb8cd54d45e70df7d9cdae7
1595275176.402,9621ebc2,squirrel,6e8ae1cf5561856a6e218
1595275176.463,0c428083,squirrel,40e0b2b1e390eff7f0973
1595275176.487,9621ebc2,squirrel,878b99e30dcdd487fa5afb2bc
1595275176.519,b777af2a,Squirrel,a5de7aceedc9cf697
1595275176.572,A60B7571,round,121a386ea46fa
1595275176.582,0C11352F,green,bf6c207eaf2ce0034b
1595275176.584,EE8C7925,Light,62269393e1b4b590d6a577429
1595275176.594,0c428083,squirrel,e95c6d5240d69b5b4d31a45f8
1595275176.602,d5408274,Squirrel,98ee3d9261700042c6e51a68
1595275176.625,c8428cc3,Green,2e1b06695c27d883825b947e
1595275176.712,940B4D8A,light,60118a4f7b020dfa1fd10
1595275176.763,9621ebc2,round,50d74777dd3ad4f6e3560e1
1595275176.853,0c428083,squirrel,560974c0f3d975fd081badd8e
1595275176.876,60c4b6ff,squirrel,efa19472296923
1595275176.918,60c4b6ff,squirrel,aa9bf5f9141b7b5
1595275176.954,0c428083,round,3f42cb666bf053b902bd721644
1595275177.034,0c428083,round,27ae32a656d7a4f887
1595275177.052,9621ebc2,squirrel,150c30769b763df955ef8b
1595275177.074,c8428cc3,Squirrel,2799f60d3e296
1595275177.099,d5408274,Green,20df3fac82316c27bc2f2407c
1595275177.129,940B4D8A,light,7c1bdbde9ae001fad9d
1595275177.208,9621ebc2,squirrel,00264d654dcf1740bf9031a881
1595275177.237,608e7311,Round,6098518fb4027bdd9a0861f
1595275177.296,c8428cc3,Squirrel,2d42e5a5bb52f1
1595275177.308,9621ebc2,squirrel,9c13bfcc5fb08e7
1595275177.323,d5408274,Squirrel,53203d9b70e504
1595275177.356,0c428083,squirrel,5fb6d449000a20145
1595275177.382,b777af2a,Squirrel,9e2a4bb21e39273
1595275177.387,b777af2a,Round,3a0c00663122870
1595275177.446,0c428083,squirrel,6f65057ace4ec420e82bf73
1595275177.487,c8428cc3,Squirrel,fe854ef122a0956f838
1595275177.503,0c428083,squirrel,dfc448ea3a0af84f9bd66
1595275177.532,0c428083,squirrel,baeb4bdc93e2197
1595275177.569,0c428083,squirrel,49bc3bf7099305c73754
1595275177.602,9621ebc2,squirrel,2d3efa43cd6a4b
1595275177.616,9621ebc2,squirrel,41695983df88d20075ba8c1e1
1595275177.702,0c428083,squirrel,76f1cad52dd4fef79a66
1595275177.722,0c428083,green,e442ee5fa75ed094270
1595275177.795,9621ebc2,squirrel,022ed06c2cc3f6ba85ba2
1595275177.852,9621ebc2,squirrel,36990fb44f951b087f65
1595275177.908,0c428083,squirrel,51538982c1b3f9d
1595275177.972,9621ebc2,squirrel,feff0aaa6f95b5a1c
1595275177.977,0c428083,squirrel,6c09c8cb1c87da2e2
1595275178.035,0c428083,squirrel,65ab8d98a90064e458e5
1595275178.036,c8428cc3,Squirrel,6498df7c77dd3aa16fcb
1595275178.082,0c428083,squirrel,061d23e97848d8cd84
1595275178.151,9621ebc2,squirrel,9e9d4a826b8a298
1595275178.159,0c428083,squirrel,61c9b0556f7fb90
1595275178.206,9621ebc2,squirrel,0969ee6802626ec9c84f4237
1595275178.279,940B4D8A,squirrel,79f343ecab2cd7b80
1595275178.329,c8428cc3,Squirrel,044ba6f61f59fcaebf0a0dd3e
1595275178.353,0c428083,squirrel,000ef6edc43dc812cff
1595275178.382,c8428cc3,Round,38757d2e8bc9ce8508
1595275178.454,a8dd6a50,round,abdd7c1ef78e726f9dc4dccb7
1595275178.506,0c428083,squirrel,e348c48084f2bd1817f
1595275178.565,608e7311,Light,ecc649ebf0248b60527e20d4
1595275178.588,9621ebc2,squirrel,a333ef7d2076e2f1074a452
1595275178.609,0c428083,squirrel,1ef5b97a423ab42c5
1595275178.614,9621ebc2,squirrel,607c159254670e17a0e
1595275178.621,9621ebc2,squirrel,f8b55f305450c1f5d
1595275178.71,c8428cc3,Light,25d457f7a714c8
1595275178.74,3d23300e,light,8b78a59bb72354f99c6ba385
1595275178.75,9621ebc2,squirrel,aac0c6bc389b2c54808f99
1595275178.792,9621ebc2,squirrel,bb15b822475676cb1394008aa
1595275178.82,9621ebc2,squirrel,9be916558b0f593fd6
1595275178.827,9621ebc2,squirrel,a10ad9124c5a03846f
1595275178.888,0c428083,squirrel,aa664df9b7a6cddee674b46096
1595275178.924,88fbaf94,squirrel,3758e6d793344
1595275178.947,9621ebc2,squirrel,3badbe2166889c6407d98
1595275178.95,9621ebc2,squirrel,d1f86a2ae06e3c03967
1595275178.965,0c428083,squirrel,3444cc752e20a11
1595275178.988,9621ebc2,squirrel,2326f1f541010d05c26
1595275178.994,c8428cc3,Squirrel,237829be05d6a2c26342e36e9f
1595275179.055,0c428083,round,66db4bc3e51a2e2
1595275179.086,0c428083,squirrel,4ab54795a165f
1595275179.116,9621ebc2,squirrel,0191f522debac4
1595275179.138,0c428083,squirrel,a682dbbb66e0989677
1595275179.169,8b6756cb,round,6d94870f889f596a8
1595275179.202,9621ebc2,squirrel,acdd769fc08836c
1595275179.228,EE8C7925,Round,c5c283b48b175b87e9386d78
1595275179.272,3d23300e,round,018c1bca42a44cfd1aa4a56c55
1595275179.323,9621ebc2,round,7c646fe84375106d1b313
1595275179.34,940B4D8A,squirrel,aee891d2549697681a94c
1595275179.363,c8428cc3,Squirrel,ba82f509cbc99d717f7379
1595275179.373,A60B7571,squirrel,c28ac093500ece508b05e2257d
1595275179.446,8b6756cb,light,bb1cb789c52a7269
1595275179.467,0c428083,squirrel,319f60bde616f66d32915f0ea5
1595275179.553,68197783,round,b5dc08b16b85af047
1595275179.647,c8428cc3,Squirrel,df22fd53abf0ce2
1595275179.686,9621ebc2,squirrel,ad2ca3728bb6244726f
1595275179.736,68197783,round,20747372b909793208ab243
1595275179.8,c8428cc3,Squirrel,8732942d644e79b45e51b86cb
1595275179.871,a8dd6a50,round,e4c68d57304eb61ca51bce1b8
1595275179.876,3d23300e,round,27e560033eea580
1595275179.893,a8dd6a50,light,5f0f0b631ba496cea24cd273cf
1595275179.912,0c428083,squirrel,d17a184be1269b1b5ed6bd9d39
1595275179.925,c8428cc3,Squirrel,9a7d784f233dc408
1595275179.927,d5408274,Squirrel,a7c22613bb63e50a
1595275179.929,8b6756cb,light,feffc16fe4629a37
1595275179.967,c8428cc3,Squirrel,3c73637b6596d21ed57059d
1595275179.971,a8dd6a50,round,700850724917c991dcd9c
1595275180.022,940B4D8A,green,b9ae8d0bbb544dde
1595275180.023,9621ebc2,squirrel,53833b6a65920a7dabde4
1595275180.086,b777af2a,Squirrel,a44f081762813
1595275180.103,d5408274,Light,7508fc16a54496bc2e45e9
1595275180.148,0c428083,squirrel,e2183e0264b1d59e5
1595275180.195,0c428083,squirrel,b74a0f5bb0f900a80a
1595275180.195,9621ebc2,squirrel,7522ca806addf78ff1935e59
1595275180.22,9621ebc2,squirrel,4c772636b17b8602aa903da
1595275180.254,0c428083,squirrel,102c7829f903a38313
1595275180.318,8b6756cb,round,591fe1ebc1f5e52621bb9faab0
1595275180.327,9621ebc2,squirrel,9a8258a390a72777496e3
1595275180.368,9621ebc2,squirrel,5d90a0ad85a701bd74
1595275180.423,0c428083,squirrel,72504dbaa98ca71acdf003226
1595275180.451,0c428083,round,48173fb641b4c352d0
1595275180.48,9621ebc2,squirrel,4d150dfeb24a4e
1595275180.488,c8428cc3,Squirrel,9d53861f81492
1595275180.498,9621ebc2,squirrel,c7b00477ca8592aa807582d5
1595275180.507,0c428083,squirrel,febbb59884ff0bd8e3
1595275180.545,0c428083,squirrel,f9235639d916e3c4
1595275180.571,9621ebc2,squirrel,9abbb234ca8c8994f
1595275180.578,8b6756cb,green,bc64233ba1779b85db4eb9dc6
1595275180.604,d5408274,Round,d1ff0e15343af950
1595275180.623,608e7311,Round,5a7147efe79ad37500c38
1595275180.638,0c428083,squirrel,b3e57dc5db6e1163c414b11b
1595275180.655,EE8C7925,Light,19f3a755a6f42
1595275180.685,c8428cc3,Round,5d090504b7fb8d1f7e13b679
1595275180.697,9621ebc2,squirrel,3192d684f344e6e15
1595275180.767,0c428083,squirrel,7437e03170d2650
1595275180.789,0c428083,squirrel,c7e3ea66d06afcc8c32a3f
1595275180.821,0c428083,squirrel,c09f0e5535f5d0a9b8e
1595275180.87,c8428cc3,Squirrel,ba11af72b5d66bf
1595275180.917,9621ebc2,squirrel,dd964b9ae960b90c0afe0ba6d
1595275180.998,60c4b6ff,squirrel,c8b06a1fa3ca39678631d350
1595275181.014,c8428cc3,Squirrel,28e9554df50698880309b6
1595275181.091,9621ebc2,squirrel,443f0d6335373b34a2
1595275181.14,60c4b6ff,squirrel,3ef7f1a00f659db9
1595275181.184,c8428cc3,Squirrel,5f53d052d331049c7d
1595275181.253,0c428083,squirrel,6ed5c26d4c673f976222d255d
1595275181.262,0c428083,squirrel,f884d409b66bc1b2b5d1b87
1595275181.335,9621ebc2,squirrel,46722b0f5639d78931898
1595275181.342,0c428083,squirrel,d479ae78a6a0fc00e5f
1595275181.35,9621ebc2,light,33f9cec40b3f33c94ba5ae79
1595275181.37,0c428083,squirrel,363f3f4eceabe62c3f0efe3fd
1595275181.377,608e7311,Light,ed760584e1d449a2
1595275181.422,9621ebc2,squirrel,8a7bbbcb560c79acee34ad4
1595275181.49,3d23300e,green,97328392e24d419623be01
1595275181.502,3d23300e,round,40baf6262204cbb728
1595275181.583,0c428083,squirrel,2eeeaf6d34e03aeb1b7b19c
1595275181.613,A60B7571,round,1d05b8b44f2480
1595275181.698,348FBFB4,light,a832e040a586bf4ce7b844
1595275181.736,d5408274,Squirrel,2fdf21b26e894db2
1595275181.752,0c428083,squirrel,4eb85ac74a56b4208e
1595275181.765,9621ebc2,squirrel,9716eab73030caa598c
1595275181.792,d5408274,Green,7739c31ce5f53ba370881f29
1595275181.817,9621ebc2,squirrel,e5fb362753dad27
1595275181.886,9621ebc2,squirrel,bac9f54c6a91e4c35fca14
1595275181.935,0c428083,squirrel,0236b5e8226b756ff8
1595275181.94,608e7311,Light,eafd3699350cb
1595275181.988,348FBFB4,light,ca36d126f3b162a5
1595275181.998,9621ebc2,squirrel,e63985252a09b9181d
1595275182.028,48395fbc,Round,d96d1f0a59f6f82b892dc99e2
1595275182.124,9621ebc2,squirrel,db78c0323320bd033a5
1595275182.166,0c428083,squirrel,cf9fc62dfd1a1ff55cb15917c
1595275182.226,0c428083,squirrel,c93a32cdbe26fbf4c691df69f0
1595275182.283,9621ebc2,squirrel,02d0da115ec91aacbb1
1595275182.324,0c428083,squirrel,2ea552abd385add357130a2a54
1595275182.326,0c428083,squirrel,57616f680e68e95
1595275182.411,c8428cc3,Squirrel,958fb5c1e02270
1595275182.411,d5408274,Round,df90399cf2005fc265f69b8
1595275182.444,0c428083,squirrel,95e3f1fb30d8b211a3af54b5d
1595275182.478,0c428083,squirrel,14803f8a4af729ece183c4
1595275182.499,0c428083,squirrel,5bcf17254b36834e9e5
1595275182.576,0c428083,squirrel,f1e8eaa9b8c7e8f85
1595275182.592,9621ebc2,squirrel,3262bdf87f13b137e060b5b
1595275182.623,37a889f3,Round,936136e07c695dd7
1595275182.676,940B4D8A,squirrel,5709aed9002f907f8f71fb9
1595275182.704,0c428083,squirrel,5961939efcb26da644
1595275182.757,9621ebc2,squirrel,dfd138d16dd6d035809d7ab582
1595275182.777,9621ebc2,squirrel,86a138b2e260419d1261655
1595275182.869,0c428083,squirrel,5c122dcbeb4890718aa
1595275182.959,940B4D8A,squirrel,1f0a7e07ebaa0a5d48bce365ef
1595275182.999,0c428083,squirrel,1add2df8593a92147d2dc22
1595275183.015,0c428083,squirrel,a6f7f412cebfe946d80fd28522
1595275183.035,c8428cc3,Squirrel,e3db3765d2dfb8
1595275183.067,0c428083,squirrel,a82187b7cfd0fba3834883e12
1595275183.07,940B4D8A,squirrel,f553db1d4b421cd567dd
1595275183.089,0c428083,squirrel,43ad14fbc276ea8
1595275183.109,9621ebc2,squirrel,caced3495c463cbd341
1595275183.199,0c428083,squirrel,56a9059a5931bfcbc
1595275183.287,d5408274,Squirrel,829f6d0a6efc6ff
1595275183.289,3d23300e,round,1a2dc93898bf7f15b5bd358
1595275183.348,9621ebc2,squirrel,fc1030226eafd7b3767ac25
1595275183.381,0c428083,squirrel,f7e614e54b3bc
1595275183.388,d5408274,Round,8455e0cc558992225110
1595275183.403,68197783,light,f834fd1fea56a570bfb85332b
1595275183.433,9621ebc2,squirrel,6a936808afb0d960e
1595275183.511,0c428083,squirrel,325f7629633a70fcd4f4
1595275183.526,0C11352F,light,c39dd28132b97b08
1595275183.535,c8428cc3,Round,06df1837016121
1595275183.557,9621ebc2,squirrel,591063716a6605bb99102
1595275183.564,9621ebc2,squirrel,8a1fcba813a9ec1a7b77d59f
1595275183.608,0c428083,squirrel,479654422b5d07e26cd
1595275183.619,0c428083,squirrel,1da75e484ac2086f2b9b39
1595275183.63,60c4b6ff,squirrel,96fa9c5b5d8ac
1595275183.655,9621ebc2,squirrel,8a3827ecdc5ec8bc3e96
1595275183.686,0c428083,squirrel,44130285aa9f5fbf220b810cf
1595275183.699,0c428083,squirrel,feb091eb47e4a7
1595275183.699,0c428083,squirrel,bd3b2a450db7da7
1595275183.72,0c428083,squirrel,091b36543d8dabc2a8da502cf
1595275183.771,88fbaf94,squirrel,564712de7c4e49cfaffa38be
1595275183.823,0c428083,squirrel,5e98589857216d193ad307
1595275183.84,9621ebc2,squirrel,392e79f3732d5a9f778
1595275183.883,EE8C7925,Light,690498a89ff680ef7e7bb3f1e
1595275183.922,9621ebc2,squirrel,7535ca5345510aff
1595275183.966,0c428083,squirrel,6ea088d02b152cec72c3e6d3
1595275183.993,c8428cc3,Squirrel,98615db7a156428
1595275184.062,0c428083,squirrel,215623888fcb8edc5f65
1595275184.087,0c428083,squirrel,70c2a0850f7c7796acb6206e6
1595275184.13,0c428083,squirrel,8d346897230b2e7cbd191
1595275184.194,0c428083,squirrel,bb9e0b2c4e1f57f38b487b405
1595275184.244,940B4D8A,squirrel,54a701264a0cdbd011abb9252
1595275184.316,0c428083,squirrel,c97464696ef9a
1595275184.319,0c428083,squirrel,5653d9143f5a4693f0299067e4
1595275184.4,c8428cc3,Squirrel,566958e44f64c9cc
1595275184.413,4DC735BC,light,530ae7a98c61e8f4139
1595275184.446,9621ebc2,squirrel,2e20678e506c9f3e0d03a7b74
1595275184.463,0c428083,squirrel,d4014427f1133e5ff
1595275184.517,c8428cc3,Squirrel,54af46375e54d
1595275184.528,9621ebc2,squirrel,5bc7034d18896c3e4
1595275184.612,0c428083,squirrel,06c45eb1c64289bc73310f35dc
1595275184.669,A60B7571,squirrel,bf62864116e095ab
1595275184.721,9621ebc2,squirrel,c92e84fcfcb5a512cd
1595275184.812,9621ebc2,squirrel,da1200abb904712ed037c741
1595275184.87,0c428083,squirrel,32c96abca5700b8241e8a9
1595275184.908,9621ebc2,squirrel,f5b9024f723f47a3
1595275184.913,c8428cc3,Squirrel,08c55a37511dea8
1595275184.943,0c428083,squirrel,28f07b5b355cc867a15f672
1595275184.988,608e7311,Light,cafaca25f9b9ac
1595275184.998,0c428083,squirrel,71f880b21949458f825
1595275185.021,348FBFB4,light,d2f6a3dffe14d212e
1595275185.033,9621ebc2,squirrel,61890b786c76f705
1595275185.036,9621ebc2,squirrel,e97c1abb962d39ef2a
1595275185.07,9621ebc2,squirrel,bcd04378bea7a861754473
1595275185.133,4DC735BC,light,36420f455be3b2a66cfcb
1595275185.142,b777af2a,Light,6b14a2881450c04738d045
1595275185.171,348FBFB4,light,4339f04ea03f0b636
1595275185.255,9621ebc2,squirrel,775ac4ebdd3fad
1595275185.294,940B4D8A,squirrel,e985bf4efb2bf7dfb14
1595275185.325,9621ebc2,squirrel,df8da5bd3ce5cf4f5af98dab
1595275185.377,9621ebc2,squirrel,e9e0a9d5d5c8c49c23247f
1595275185.444,0c428083,squirrel,36cff7e7709d919b63
1595275185.502,0c428083,round,0c54935851d56a59dc
1595275185.509,c8428cc3,Light,576c4f02cff1d9d
1595275185.551,c8428cc3,Round,af3c0abc3f2f116d
1595275185.568,940B4D8A,light,65f97b85276a1c1e4cf
1595275185.596,9621ebc2,squirrel,a816f5d87dd1e335bc1c3
1595275185.64,9621ebc2,squirrel,48c236710d4ed3b2f9
1595275185.647,48395fbc,Round,7d7ea47b4833ce39f949617e1
1595275185.651,60c4b6ff,squirrel,b4ff498dd23368e389e9342
1595275185.664,8b6756cb,round,de50af0d622c70
1595275185.719,9621ebc2,squirrel,32ac324fd7933c71235a
1595275185.73,9621ebc2,squirrel,e0c0ae9857c0eda031
1595275185.738,9621ebc2,squirrel,03a6f893bd74b410
1595275185.743,0c428083,squirrel,67f117616d6fe05
1595275185.754,9621ebc2,squirrel,ebf7061a50cf6d3248c90aa17
1595275185.791,d5408274,Squirrel,3b1ce1d5330bf6d2df2
1595275185.875,60c4b6ff,squirrel,5f8d1ee489a1b1c35
1595275185.891,60c4b6ff,squirrel,7338b295da4014a
1595275185.904,d5408274,Squirrel,c0f4f14150767619b2e
1595275185.93,c8428cc3,Squirrel,67545bc804cab6
1595275185.984,9621ebc2,squirrel,414ba02b3e08534953d2a3
1595275186.046,0c428083,squirrel,76a68e49e68b086469b6c6c2c6
1595275186.103,0c428083,round,507815b110513df
1595275186.115,608e7311,Light,8e315ec65e85e
1595275186.163,608e7311,Squirrel,15760e37fd798ed
1595275186.213,b777af2a,Squirrel,70a548e32f96178755b
1595275186.294,b777af2a,Light,55ea3a5d572f05ed1d69397
1595275186.316,9621ebc2,squirrel,b96cceb0b56648a22636bb8d
1595275186.371,c8428cc3,Squirrel,8af60f37cffcd263dd45
1595275186.4,c8428cc3,Squirrel,7f9196ca07c6b9410c8c
1595275186.487,9621ebc2,squirrel,bca35ee3804d9b7aa83
1595275186.504,c8428cc3,Squirrel,43f2fbc3015602f912b9af
1595275186.507,9621ebc2,squirrel,0d93b1288bb32bbc
1595275186.543,9621ebc2,squirrel,b99a677416c49d
1595275186.593,3d23300e,round,7af7b76c8a6b199c
1595275186.608,c8428cc3,Squirrel,360a9781b6013491c18fcbfe6b
1595275186.68,9621ebc2,squirrel,e6fc87b618bc757
1595275186.681,9621ebc2,squirrel,08dbc67336d9e4f38
1595275186.695,9621ebc2,squirrel,b5d90fb6a5d4f1bcc94
1595275186.719,9621ebc2,squirrel,581896d7f97100ebabd61
1595275186.809,348FBFB4,round,43c56bea6e1c3726db85de
1595275186.812,0c428083,round,d92b85efa9bc369b1f9
1595275186.847,9621ebc2,squirrel,96b11d5c35a6eaa6ad55c9d
1595275186.906,0C11352F,round,9dcc6effe2241051d47bc12bf
1595275186.92,9621ebc2,squirrel,048fcc798df7211837221
1595275186.931,9621ebc2,squirrel,f8f056dc80269c9960eff
1595275186.975,0c428083,squirrel,bfbf83d177620664be13
1595275187.052,0c428083,squirrel,0cc1dd03b7d18d
1595275187.073,b777af2a,Squirrel,39e30222383be8d1d
1595275187.086,0c428083,squirrel,c0156e0a605a8cb16a3
1595275187.105,0c428083,squirrel,0af903758bd2d455b78f020
1595275187.149,c8428cc3,Squirrel,57f4f769f80d72b4060c
1595275187.151,c8428cc3,Squirrel,998518e197ede
1595275187.197,0c428083,squirrel,171a3b0b7b5d3dd05137d
1595275187.227,940B4D8A,squirrel,f2e151f7c65f6b81a52da
1595275187.242,0c428083,squirrel,4bf300f7dca5e6e2fde7
1595275187.294,0c428083,squirrel,2d3f27d257020d
1595275187.324,0c428083,squirrel,2d759c58c028077ae2bd1
1595275187.392,9621ebc2,squirrel,ee71b063752687199ec49bc
1595275187.445,348FBFB4,light,94af251fc395af3e4
1595275187.451,0c428083,squirrel,1162b1ea1ea64df56
1595275187.498,9621ebc2,squirrel,b12ef2ad8e75ec8189b8513
1595275187.52,a8dd6a50,round,1369bc767dd9c
1595275187.592,0c428083,squirrel,c91ebd2e49ae4
1595275187.668,b777af2a,Squirrel,23a103595714b
1595275187.733,48395fbc,Round,d3a0d6790fa84260f6d8
1595275187.735,9621ebc2,squirrel,cc9cd9ce2a05a28950c6a054
1595275187.776,48395fbc,Round,07b3c5508701178a535
1595275187.784,0c428083,squirrel,a83a3ab95762952e1d
1595275187.852,9621ebc2,squirrel,c4e4f960ed32fc274
1595275187.906,0c428083,squirrel,603ee22e15ca2d578bce9da
1595275187.933,3d23300e,light,eafc71b67d4f684937f
1595275187.962,940B4D8A,round,b1342847024a5d0aca
1595275188.047,9621ebc2,squirrel,5a86d640750698698f5d0
1595275188.074,37a889f3,Light,89c95ad49d8fc39db567b80f9
1595275188.09,d5408274,Squirrel,41220195ee5b15f3
1595275188.097,608e7311,Green,96b1f612adb4b1177a
1595275188.121,9621ebc2,squirrel,a90452ed22ca7fb
1595275188.147,0c428083,squirrel,edd1f173e885ffa914
1595275188.156,9621ebc2,squirrel,618bf88b1986a07938c
1595275188.2,348FBFB4,light,4e3e74ff164fa5614f3ef8
1595275188.202,0c428083,squirrel,b6b52ea689c872e6ed2cfe56
1595275188.206,8b6756cb,round,7bd5bc73745018fd6
1595275188.289,60c4b6ff,squirrel,47dc5d5cff58fd663b6f77fbc
1595275188.373,d5408274,Round,af64b9c62d2e56
1595275188.4,9621ebc2,squirrel,17c2672d084e9141a
1595275188.456,0c428083,squirrel,d89ce12094f8a6afeb3a
1595275188.471,0c428083,squirrel,1474b77ccab986198f440f0723
1595275188.481,0c428083,squirrel,274332ee7e49f5
1595275188.553,d5408274,Round,c3cf69f7ec21ea
1595275188.619,9621ebc2,squirrel,084669ca455eed0a16a0b2
1595275188.662,b777af2a,Squirrel,9b4e7b079fd9210
1595275188.738,0c428083,squirrel,df9344d5a08d43937225e6d5fd
1595275188.75,8b6756cb,round,6cd88581b342cc43458e06
1595275188.775,9621ebc2,squirrel,a252d6e7361926225eae0f
1595275188.866,9621ebc2,squirrel,a06a5741035db27cd178988
1595275188.898,9621ebc2,squirrel,8dd2e34781ba13794
1595275188.932,b777af2a,Round,df704c95405b9d2c
1595275188.977,48395fbc,Green,40d170caa18708537697
1595275188.985,c8428cc3,Round,e15dcbb34a2abc8
1595275188.988,0c428083,squirrel,9e13e366468ee589669b2487
1595275189.08,0c428083,squirrel,9332f95dbf495a3c
1595275189.084,0c428083,squirrel,28191515a26e3dd060d8ef0de6
1595275189.089,0c428083,squirrel,581047dbd4ed20111
1595275189.152,9621ebc2,squirrel,1ebe8ca56dfab71b6b095270
1595275189.228,8b6756cb,light,9f38eeb1074e4ee6ee0859a7
1595275189.235,0c428083,squirrel,d35c1a10732464e52324aa7cd
1595275189.239,9621ebc2,squirrel,44504fc4211fa45
1595275189.321,A60B7571,round,ce077614e487a
1595275189.322,48395fbc,Light,26375b06d0705a55faa75bd
1595275189.383,9621ebc2,squirrel,42d03ac50185aa
1595275189.425,d5408274,Squirrel,1f4fb27117ec3845c82bc44
1595275189.491,c8428cc3,Squirrel,c4e56fe5d35f5c442211
1595275189.536,A60B7571,squirrel,be23c66cbfccd5317c4d1
1595275189.557,940B4D8A,squirrel,a092142e8068972ac0736f
1595275189.586,d5408274,Green,cb73e51c0b892b4
1595275189.592,88fbaf94,round,a4dfc85b583a6770d5b
1595275189.605,8b6756cb,round,0bb1418be297f49
1595275189.608,9621ebc2,squirrel,eb3948e8afd3f53fa4c96
1595275189.697,0c428083,squirrel,e2b01e0284a61dcad5439e837
1595275189.738,940B4D8A,light,7dc6791c6ee1d010d936
1595275189.749,d5408274,Squirrel,232dcf8603048c
1595275189.772,60c4b6ff,squirrel,2e0162a1fa8f9ea151ddf4
1595275189.794,A60B7571,round,6dc11810ebfcd0387f
1595275189.82,a8dd6a50,round,4a38099c6ecf1f3
1595275189.85,d5408274,Green,0f6426a8353ca81
1595275189.857,88fbaf94,round,c4d6b98749595bd
1595275189.877,d5408274,Squirrel,55d0657a64b36
1595275189.889,8b6756cb,round,0ad0d2643c5951
1595275189.923,0c428083,squirrel,736d82f4be2b33b16aa
1595275189.959,0c428083,squirrel,40f926fef554994163c4da15
1595275189.965,0c428083,squirrel,2e269a3bcab87e2f74ff05
1595275189.987,8b6756cb,light,00db14cfe49140bdcd192e52
1595275189.993,0c428083,round,e7d7114e16028
1595275190.021,9621ebc2,squirrel,e2a2e445c557c0835334
1595275190.063,0c428083,squirrel,b32692857b98bfbf
1595275190.083,9621ebc2,squirrel,e16dcc7fe3f69
